10,0.010000000149011612
20,0.005000000074505806
30,0.0033333333830038708
40,0.002500000037252903
50,0.0020000000298023225
60,0.0016666666915019354
70,0.0014285714498588017
80,0.0012500000186264515
90,0.0011111111276679568
100,0.003700000066310167
110,0.006300000119954348
120,0.008100000154227018
130,0.008100000154227018
140,0.008100000154227018
150,0.008100000154227018
160,0.008100000154227018
170,0.008100000154227018
180,0.008100000154227018
190,0.008100000154227018
200,0.005400000102818012
210,0.0018000000342726708
220,0.0
230,0.0
240,0.0
250,0.0
260,0.0
270,0.0
280,0.0
290,0.0
300,0.0
310,0.0
320,0.0010000000149011613
330,0.0030000000447034836
340,0.0030000000447034836
350,0.0030000000447034836
360,0.0030000000447034836
370,0.0030000000447034836
380,0.0030000000447034836
390,0.004000000059604645
400,0.006000000089406967
410,0.006900000106543303
420,0.008900000136345626
430,0.007900000121444463
440,0.009900000151246787
450,0.011900000181049109
460,0.016900000255554916
470,0.023800000362098218
480,0.027700000423938036
490,0.02970000045374036
500,0.0333000005222857
510,0.03800000060349703
520,0.0417000006698072
530,0.04460000071674585
540,0.046300000753253696
550,0.04620000075548887
560,0.045900000762194394
570,0.044700000751763586
580,0.04550000077113509
590,0.045400000773370267
600,0.046400000788271424
610,0.045400000773370267
620,0.048400000818073746
630,0.05120000086724758
640,0.055200000926852226
650,0.06190000103786588
660,0.062000001035630706
670,0.06720000110566617
680,0.07520000122487545
690,0.08630000138655305
700,0.09370000148192048
710,0.09910000154748559
720,0.09830000152811408
730,0.1034000016003847
740,0.10660000164061785
750,0.10580000162124634
760,0.11070000169798731
770,0.10940000168979168
780,0.10540000163018703
790,0.10130000157281756
800,0.09710000151768326
810,0.09880000155419111
820,0.1037000016309321
830,0.10270000161603093
840,0.10240000162273645
850,0.1045000016503036
860,0.11080000173300504
870,0.11320000175386667
880,0.1164000017940998
890,0.11840000182390213
900,0.11760000180453062
910,0.11880000181496143
920,0.11670000178739429
930,0.1198000018298626
940,0.13610000206157566
950,0.14000000212341546
960,0.13690000208094716
970,0.1466000022366643
980,0.16550000252202154
990,0.1845000028051436
1000,0.1933000029437244
1010,0.2113000032119453
1020,0.23050000349059702
1030,0.24950000377371906
1040,0.3016000045463443
1050,0.314800004735589
1060,0.3647000054828823
1070,0.4129000062122941
1080,0.42910000644624235
1090,0.48320000724866985
1100,0.5294000079296529
1110,0.567400008495897
1120,0.5665000084787607
1130,0.5666000084765256
1140,0.5366000080294907
1150,0.5526000082679093
1160,0.5418000080995262
1170,0.5259000078402459
1180,0.5647000084258615
1190,0.5706000085175037
1200,0.5456000081449747
1210,0.5327000079490244
1220,0.5937000088579952
1230,0.6326000094413757
1240,0.6315000094287098
1250,0.6395000095479191
1260,0.6375000095181167
1270,0.6364000095054507
1280,0.5965000089071691
1290,0.5566000083088875
1300,0.6126000091433526
1310,0.6116000091284514
1320,0.5755000085942448
1330,0.5555000082962215
1340,0.5715000085346401
1350,0.5874000087752939
1360,0.6104000091180205
1370,0.6483000096864998
1380,0.6402000095695257
1390,0.6641000099293888
1400,0.5951000089012086
1410,0.6240000093355775
1420,0.6391000095568597
1430,0.6731000100634992
1440,0.6772000101208687
1450,0.6882000102847815
1460,0.7002000104635954
1470,0.6682000099867582
1480,0.7032000105269254
1490,0.6773000101372599
1500,0.6941000103950501
1510,0.6292000094242394
1520,0.6261000093817711
1530,0.6041000090539456
1540,0.6051000090688468
1550,0.5671000085026026
1560,0.5480000082217157
1570,0.5632000084407628
1580,0.5164000077173114
1590,0.49830000745132563
1600,0.510300007648766
1610,0.5513000082597137
1620,0.5564000083319843
1630,0.5315000079572201
1640,0.5324000079743564
1650,0.5634000084549189
1660,0.5675000085122883
1670,0.5955000089295208
1680,0.6805000101961195
1690,0.7106000106409192
1700,0.705600010547787
1710,0.7182000107504427
1720,0.7411000110954046
1730,0.7481000111997127
1740,0.7392000110633671
1750,0.7392000110447406
1760,0.7112000106275082
1770,0.6760000101104379
1780,0.6000000089779496
1790,0.5819000087119639
1800,0.5740000085905195
1810,0.5671000084839761
1820,0.518200007751584
1830,0.49710000744089483
1840,0.4990000074915588
1850,0.4750000071339309
1860,0.5139000077173114
1870,0.5191000077873469
1880,0.5711000085622072
1890,0.5571000083722174
1900,0.5511000082828105
1910,0.56440000846982
1920,0.5382000080868602
1930,0.5563000083528459
1940,0.5334000079892576
1950,0.5515000082552433
1960,0.5286000079102814
1970,0.5545000082999468
1980,0.5095000076293945
1990,0.6055000090412795
2000,0.6185000092349946
